player1,player2,deckcode1,deckcode2,characters1,characters2,score1,score2,week_game,isDrop,isBye,isTie,isIncluded,isMirror,server,matchNum,week,game
Kalomon2,Unluck,EZHRWrEYG5DR9C8PEkHwW50YCaHRioEZGFEQlr0ZC2HwEL8RFQGA1MYdDEFg3MkdDMAA,GJDB6RkOHKDR6o8PGCDx8s8PHEDw9JcPCWFxBzMQE3ExO1cTFbFwxLYcC0Fg1NsdDkAA,Clorinde\\Eremite Scorching Loremaster\\Sigewinne,Kachina\\Lyney\\Navia,0,1,5\\4,,,,TRUE,FALSE,EU,201,5,4
KAPAMEL,Siyanochka,AGFBhqUYFmHQWoUPCGBg+ZcTCbFwO6QYE6FBijQZFWFx01cQGaExDDUWE5FR1FgdDEAA,ApDB6W0OAqCx6pEOGeAQ7p0UCcHRTK0YGqHRirkZG1GRrjcaE+Fx25QdGbFA3NsdDsAA,Abyss Lector: Violet Lightning\\Chongyun\\Xinyan,Noelle\\Xinyan\\Zhongli,1,0,5\\4,,,,TRUE,FALSE,EU,202,5,4
Когочка,smxrkx4,ApBgyRcNFRDB0WMVFqAw9JsPE0AB9UgPFGGBaIEQGKEQC7QUDNFAacQWDJFg1MYdDEAA,HRFgWhcOFpDh6XcOF6Bw6o0OCODh7i4PEkDg9JcQCTFwA70QDFFQEMURDAGQ3MkdDcAA,Hu Tao\\Kuki Shinobu\\Venti,Hu Tao\\Xilonen\\Yun Jin,0,1,5\\4,TRUE,,,,FALSE,EU,203,5,4
Traveler,Lizafan#1,ARFxWtYOHJDR6S4OEqDg6pcTCbFxO1cTFcFxotkaHSGQxMYcDEFgC8kaDPGRr6EdGsAA,GDCw5B0OAUCQ8FkPBQCR9JIPGUAg9pcPCWFwW7YVDLEwlskZDGGR1GcdDUHQ3OMdDsAA,Hu Tao\\Kachina\\Xilonen,Chevreuse\\Cyno\\Dehya,0,1,5\\4,,,,TRUE,FALSE,EU,204,5,4
Cube.,Stockfish-15C*,ATCR884PHEBx9NAPCWBw9qQbCqFBuoMcGEEwxMYcDLFhzFocDsGw1OsdDkHA3OwdD8AA,GuBB6RUOApDA6mgOGqBx9FcPFUBx9oIPDJEQusEbE6FhzDYcDMFg1MYdDEGQ3MkdDcAA,Dehya\\Emilie\\Kinich,Chiori\\La Signora\\Zhongli,0,1,5\\4,,,,TRUE,FALSE,EU,205,5,4
cori,Yuki,F5Gx0gsOAhFR2lIOBrER9ZgQCmJyPDIUFrJyl5QaGmIxDMMRDcIhDccSDQJhEcoeDUEB,GJDB2xkOHJDR6Y8OGKDx6s8PHEDw9JcPCWFxOzMTE7ExxFccFUFw1LYdC0Fg3NkdDcAA,Wriothesley\\Xingqiu\\Yoimiya,Kachina\\Lyney\\Navia,1,0,5\\4,,,,TRUE,FALSE,EU,206,5,4
Ebrithil,KAPAMEL,EUBw1igNFWHhOGETFIBx2kcPCUBx9DAQE2EBCDMQE4ExO1cTC7Hwir8YGqEA3MQdDMAA,AGFBhqUYFmHQWoUPCGBg+ZcTCbFwO6QYE6FBijQZFWFx01cQGaExDDUWE5FR1FgdDEAA,Abyss Herald: Wicked Torrents\\Kaedehara Kazuha\\Layla,Abyss Lector: Violet Lightning\\Chongyun\\Xinyan,1,0,5\\5,,,,TRUE,FALSE,EU,207,5,5
Lizafan#1,cori,GDCw5B0OAUCQ8FkPBQCR9JIPGUAg9pcPCWFwW7YVDLEwlskZDGGR1GcdDUHQ3OMdDsAA,F5Gx0gsOAhFR2lIOBrER9ZgQCmJyPDIUFrJyl5QaGmIxDMMRDcIhDccSDQJhEcoeDUEB,Chevreuse\\Cyno\\Dehya,Wriothesley\\Xingqiu\\Yoimiya,1,0,5\\5,,,,TRUE,FALSE,EU,208,5,5
Ilyandro,Traveler,EZCR6c0OGKDB6o8PGEDx9M8PHGHwB5cQCXFxOzMTE7ExxFccFUFw1LYdC0Fg3NsdDsAA,ARFxWtYOHJDR6S4OEqDg6pcTCbFxO1cTFcFxotkaHSGQxMYcDEFgC8kaDPGRr6EdGsAA,Kachina\\Lyney\\Navia,Hu Tao\\Kachina\\Xilonen,1,0,5\\5,,,,TRUE,FALSE,EU,209,5,5
Kalomon2,smxrkx4,EZHRWrEYG5DR9C8PEkHwW50YCaHRioEZGFEQlr0ZC2HwEL8RFQGA1MYdDEFg3MkdDMAA,HRFgWhcOFpDh6XcOF6Bw6o0OCODh7i4PEkDg9JcQCTFwA70QDFFQEMURDAGQ3MkdDcAA,Clorinde\\Eremite Scorching Loremaster\\Sigewinne,Hu Tao\\Xilonen\\Yun Jin,1,0,5\\5,TRUE,,,,FALSE,EU,210,5,5
Siyanochka,Огурчик238,ApDB6W0OAqCx6pEOGeAQ7p0UCcHRTK0YGqHRirkZG1GRrjcaE+Fx25QdGbFA3NsdDsAA,G2EQhgEZGUFxlJoVGaGhTJEUGcEQrp0aCeHRy7gcG7GB060dGjHR29IdHbEh1DcdGEAA,Noelle\\Xinyan\\Zhongli,Freminet\\Ganyu\\Sigewinne,0,1,5\\5,,,,TRUE,FALSE,EU,211,5,5
Unluck,Stockfish-15C*,GJDB6RkOHKDR6o8PGCDx8s8PHEDw9JcPCWFxBzMQE3ExO1cTFbFwxLYcC0Fg1NsdDkAA,GuBB6RUOApDA6mgOGqBx9FcPFUBx9oIPDJEQusEbE6FhzDYcDMFg1MYdDEGQ3MkdDcAA,Kachina\\Lyney\\Navia,Chiori\\La Signora\\Zhongli,0,1,5\\5,,,,TRUE,FALSE,EU,212,5,5
Yuki,Когочка,GJDB2xkOHJDR6Y8OGKDx6s8PHEDw9JcPCWFxOzMTE7ExxFccFUFw1LYdC0Fg3NkdDcAA,ApBgyRcNFRDB0WMVFqAw9JsPE0AB9UgPFGGBaIEQGKEQC7QUDNFAacQWDJFg1MYdDEAA,Kachina\\Lyney\\Navia,Hu Tao\\Kuki Shinobu\\Venti,1,0,5\\5,,,,TRUE,FALSE,EU,213,5,5
Danail,Gren,ERFh2l4dA6CRxGEMB0BRySoMEpGhODATFIGBWlcPFUBx9IIPGGEgO7YYC6FgisEdDEAA,HSBQ3QsOAlAB5dcOHWBw5pcPCUBw9LYPC1Bg9r0PC2DR+WUPFpFQC8oQDLGgDtIQDeAA,Abyss Herald: Wicked Torrents\\Azhdaha\\Electro Hypostasis,Mona\\Raiden Shogun\\Sethos,1,0,1\\1,,,,TRUE,FALSE,NA,1,1,1
Rafu,Magnamak,EZCR6c0OGKDB6o8PGEDx9M8PHGHwB5cQCXFxOzMTE7ExxFccFUFw1LYdC0Fg3NsdDsAA,FmCw2RUNEZCA21EPBUAQ9JcPCVBx9jEQEyEROzMTFbFxDFcQGcExDZMREwFQEMYdDEAA,Kachina\\Lyney\\Navia,Wriothesley\\Yelan\\Yoimiya,1,0,1\\1,,,,TRUE,FALSE,NA,2,1,1
Delton,PaulStarhaven,AxBh0aUUEZBh1ioTEoGgOJcTE6AB9DAQE4ExCFcTFbFwO78UDMFATMQYDKGQiskQDbAA,AdERvggNEhHxwj4NEyGRw4INCZERypgUGoIyOZQOG+Gx4LQODPEx77UPDOFB8rcQDBEB,Abyss Lector: Violet Lightning\\Azhdaha\\Mirror Maiden,Dvalin\\Ganyu\\Shenhe,1,0,1\\1,,,,TRUE,FALSE,NA,3,1,1
Tentia,sagaosity,AZDRyV8PE0Dw9FkPCGDg9pwYCaHAip0WCSHRYoIOGEAg5L0WE5FhaTYdDEFA1MQbDLAA,F0EhOJcPFEAh9JoPGWGhS5EUGcEQTJcWCoFBaK0YGqHRirkZG2GR2zcdE7FxxZQcGVAA,Cyno\\Emperor of Fire and Iron\\Thoma,Consecrated Flying Serpent\\Freminet\\Millennial Pearl Seahorse,1,0,1\\1,,,,TRUE,FALSE,NA,4,1,1
Kawi,Lieil,AJCg1gQNAWCw2ZcNE5EBODATE4AR9JMPGUEwCL8QDIFAO8QTDLGgTMoUDcEQ1NEdFEAA,EUDxyV4MEZFROGETCYFxWjAPE0AB9FcQFYFxO4IUGMEgirYYC6Fh1NodHUGg3MQdDMAA,Chongyun\\Razor\\Xingqiu,Abyss Herald: Wicked Torrents\\Dvalin\\La Signora,1,0,1\\1,,,,TRUE,FALSE,NA,5,1,1
LS-Plus,Linux,FRDA0TEPEUCR9GoPCVBx9jAPE2EBCDMQFIGBO0gTDLFACsQQDLFgDcYRDBGQ1MkdDUAA,ERCR8s4PHCBx89APHUAB9JMPGWAx9qsbGqGwutQcDUFAxNsTDuGwPuscDsHA1PEdD0AA,Kuki Shinobu\\Lyney\\Nahida,Emilie\\Kinich\\Lyney,0,1,1\\1,,,,TRUE,FALSE,NA,6,1,1
Hell0,TaoTao,ACHQODETAoEQOUkNBNCQ710OBfDQ8ZcPCSBw8rYPC8Bg/L0bC6HQusEQDLERC8IcHMAA,FUDhxEAMAJBhyWENCBBg0YYNCaBx9DAPE0AB9jMPFWFxCFcQC4HwO78THbGhitoYDKAA,Nahida\\Sangonomiya Kokomi\\Yae Miko,Abyss Herald: Wicked Torrents\\Eula\\Sayu,0,1,1\\1,,,,TRUE,FALSE,NA,7,1,1
9o_o6,Castellis,EZCR6c0OGKDB6o8PHEDw9IYPCVBw9pcPCmFBBzMQE3ExO1cTFbFwxLQcC0Fg1NsdDkAA,AfCgvwEMAlAAxT0MA5DQyYANCJAQ2oIOCVBw5ZcOE2Ax5jMPCzBQ87UPC2HQC70QC7AA,Kachina\\Lyney\\Navia,Fischl\\Ganyu\\Raiden Shogun,1,0,1\\1,,,,TRUE,FALSE,NA,8,1,1
Birdy,Suni,AJDR6qQOAqDA72gOGvBw9J0PCUHQisEbDKERujYUE9FgTcYcDMFgzMkdDUHg1OkdDsAA,HMDh7BkPEWDB9oMYGKEwisIbDKEgusYQDJFgCckQDKGQCtEQDbER1FodDkGwM+sTDjAA,Chiori\\Sangonomiya Kokomi\\Zhongli,Alhaitham\\Emilie\\Lyney,1,0,1\\1,,,,TRUE,FALSE,NA,9,1,1
Tentia,Birdy,AZDRyV8PE0Dw9FkPCGDg9pwYCaHAip0WCSHRYoIOGEAg5L0WE5FhaTYdDEFA1MQbDLAA,AJDR6qQOAqDA72gOGvBw9J0PCUHQisEbDKERujYUE9FgTcYcDMFgzMkdDUHg1OkdDsAA,Cyno\\Emperor of Fire and Iron\\Thoma,Chiori\\Sangonomiya Kokomi\\Zhongli,0,1,1\\2,,,,TRUE,FALSE,NA,10,1,2
Danail,TaoTao,ERFh2l4dA6CRxGEMB0BRySoMEpGhODATFIGBWlcPFUBx9IIPGGEgO7YYC6FgisEdDEAA,FUDhxEAMAJBhyWENCBBg0YYNCaBx9DAPE0AB9jMPFWFxCFcQC4HwO78THbGhitoYDKAA,Abyss Herald: Wicked Torrents\\Azhdaha\\Electro Hypostasis,Abyss Herald: Wicked Torrents\\Eula\\Sayu,1,0,1\\2,,,,TRUE,FALSE,NA,11,1,2
Rafu,Kawi,EZCR6c0OGKDB6o8PGEDx9M8PHGHwB5cQCXFxOzMTE7ExxFccFUFw1LYdC0Fg3NsdDsAA,AJCg1gQNAWCw2ZcNE5EBODATE4AR9JMPGUEwCL8QDIFAO8QTDLGgTMoUDcEQ1NEdFEAA,Kachina\\Lyney\\Navia,Chongyun\\Razor\\Xingqiu,1,0,1\\2,,,,TRUE,FALSE,NA,12,1,2
LS-Plus,Gren,FRDA0TEPEUCR9GoPCVBx9jAPE2EBCDMQFIGBO0gTDLFACsQQDLFgDcYRDBGQ1MkdDUAA,HSBQ3QsOAlAB5dcOHWBw5pcPCUBw9LYPC1Bg9r0PC2DR+WUPFpFQC8oQDLGgDtIQDeAA,Kuki Shinobu\\Lyney\\Nahida,Mona\\Raiden Shogun\\Sethos,1,0,1\\2,,,,TRUE,FALSE,NA,13,1,2
Delton,Suni,AxBh0aUUEZBh1ioTEoGgOJcTE6AB9DAQE4ExCFcTFbFwO78UDMFATMQYDKGQiskQDbAA,HMDh7BkPEWDB9oMYGKEwisIbDKEgusYQDJFgCckQDKGQCtEQDbER1FodDkGwM+sTDjAA,Abyss Lector: Violet Lightning\\Azhdaha\\Mirror Maiden,Alhaitham\\Emilie\\Lyney,0,1,1\\2,,,,TRUE,FALSE,NA,14,1,2
9o_o6,Linux,EZCR6c0OGKDB6o8PHEDw9IYPCVBw9pcPCmFBBzMQE3ExO1cTFbFwxLQcC0Fg1NsdDkAA,ERCR8s4PHCBx89APHUAB9JMPGWAx9qsbGqGwutQcDUFAxNsTDuGwPuscDsHA1PEdD0AA,Kachina\\Lyney\\Navia,Emilie\\Kinich\\Lyney,1,0,1\\2,,,,TRUE,FALSE,NA,15,1,2
Hell0,Lieil,ACHQODETAoEQOUkNBNCQ710OBfDQ8ZcPCSBw8rYPC8Bg/L0bC6HQusEQDLERC8IcHMAA,EUDxyV4MEZFROGETCYFxWjAPE0AB9FcQFYFxO4IUGMEgirYYC6Fh1NodHUGg3MQdDMAA,Nahida\\Sangonomiya Kokomi\\Yae Miko,Abyss Herald: Wicked Torrents\\Dvalin\\La Signora,1,0,1\\2,,,,TRUE,FALSE,NA,16,1,2
Magnamak,PaulStarhaven,FmCw2RUNEZCA21EPBUAQ9JcPCVBx9jEQEyEROzMTFbFxDFcQGcExDZMREwFQEMYdDEAA,AdERvggNEhHxwj4NEyGRw4INCZERypgUGoIyOZQOG+Gx4LQODPEx77UPDOFB8rcQDBEB,Wriothesley\\Yelan\\Yoimiya,Dvalin\\Ganyu\\Shenhe,1,0,1\\2,,,,TRUE,FALSE,NA,17,1,2
sagaosity,Castellis,F0EhOJcPFEAh9JoPGWGhS5EUGcEQTJcWCoFBaK0YGqHRirkZG2GR2zcdE7FxxZQcGVAA,AfCgvwEMAlAAxT0MA5DQyYANCJAQ2oIOCVBw5ZcOE2Ax5jMPCzBQ87UPC2HQC70QC7AA,Consecrated Flying Serpent\\Freminet\\Millennial Pearl Seahorse,Fischl\\Ganyu\\Raiden Shogun,1,0,1\\2,,,,TRUE,FALSE,NA,18,1,2
Kawi,Tentia,AJCg1gQNAWCw2ZcNE5EBODATE4AR9JMPGUEwCL8QDIFAO8QTDLGgTMoUDcEQ1NEdFEAA,AZDRyV8PE0Dw9FkPCGDg9pwYCaHAip0WCSHRYoIOGEAg5L0WE5FhaTYdDEFA1MQbDLAA,Chongyun\\Razor\\Xingqiu,Cyno\\Emperor of Fire and Iron\\Thoma,0,0,1\\3,,,TRUE,TRUE,FALSE,NA,19,1,3
Birdy,Danail,AJDR6qQOAqDA72gOGvBw9J0PCUHQisEbDKERujYUE9FgTcYcDMFgzMkdDUHg1OkdDsAA,ERFh2l4dA6CRxGEMB0BRySoMEpGhODATFIGBWlcPFUBx9IIPGGEgO7YYC6FgisEdDEAA,Chiori\\Sangonomiya Kokomi\\Zhongli,Abyss Herald: Wicked Torrents\\Azhdaha\\Electro Hypostasis,0,1,1\\3,,,,TRUE,FALSE,NA,20,1,3
sagaosity,Delton,F0EhOJcPFEAh9JoPGWGhS5EUGcEQTJcWCoFBaK0YGqHRirkZG2GR2zcdE7FxxZQcGVAA,AxBh0aUUEZBh1ioTEoGgOJcTE6AB9DAQE4ExCFcTFbFwO78UDMFATMQYDKGQiskQDbAA,Consecrated Flying Serpent\\Freminet\\Millennial Pearl Seahorse,Abyss Lector: Violet Lightning\\Azhdaha\\Mirror Maiden,0,1,1\\3,,,,TRUE,FALSE,NA,21,1,3
Gren,PaulStarhaven,HSBQ3QsOAlAB5dcOHWBw5pcPCUBw9LYPC1Bg9r0PC2DR+WUPFpFQC8oQDLGgDtIQDeAA,AdERvggNEhHxwj4NEyGRw4INCZERypgUGoIyOZQOG+Gx4LQODPEx77UPDOFB8rcQDBEB,Mona\\Raiden Shogun\\Sethos,Dvalin\\Ganyu\\Shenhe,1,0,1\\3,,,,TRUE,FALSE,NA,22,1,3
TaoTao,Linux,FUDhxEAMAJBhyWENCBBg0YYNCaBx9DAPE0AB9jMPFWFxCFcQC4HwO78THbGhitoYDKAA,ERCR8s4PHCBx89APHUAB9JMPGWAx9qsbGqGwutQcDUFAxNsTDuGwPuscDsHA1PEdD0AA,Abyss Herald: Wicked Torrents\\Eula\\Sayu,Emilie\\Kinich\\Lyney,0,1,1\\3,,,,TRUE,FALSE,NA,23,1,3
Lieil,Castellis,EUDxyV4MEZFROGETCYFxWjAPE0AB9FcQFYFxO4IUGMEgirYYC6Fh1NodHUGg3MQdDMAA,AfCgvwEMAlAAxT0MA5DQyYANCJAQ2oIOCVBw5ZcOE2Ax5jMPCzBQ87UPC2HQC70QC7AA,Abyss Herald: Wicked Torrents\\Dvalin\\La Signora,Fischl\\Ganyu\\Raiden Shogun,1,0,1\\3,,,,TRUE,FALSE,NA,24,1,3
9o_o6,Rafu,EZCR6c0OGKDB6o8PHEDw9IYPCVBw9pcPCmFBBzMQE3ExO1cTFbFwxLQcC0Fg1NsdDkAA,EZCR6c0OGKDB6o8PGEDx9M8PHGHwB5cQCXFxOzMTE7ExxFccFUFw1LYdC0Fg3NsdDsAA,Kachina\\Lyney\\Navia,Kachina\\Lyney\\Navia,0,1,1\\3,,,,TRUE,TRUE,NA,25,1,3
Magnamak,LS-Plus,FmCw2RUNEZCA21EPBUAQ9JcPCVBx9jEQEyEROzMTFbFxDFcQGcExDZMREwFQEMYdDEAA,FRDA0TEPEUCR9GoPCVBx9jAPE2EBCDMQFIGBO0gTDLFACsQQDLFgDcYRDBGQ1MkdDUAA,Wriothesley\\Yelan\\Yoimiya,Kuki Shinobu\\Lyney\\Nahida,0,1,1\\3,,,,TRUE,FALSE,NA,26,1,3
Hell0,Suni,ACHQODETAoEQOUkNBNCQ710OBfDQ8ZcPCSBw8rYPC8Bg/L0bC6HQusEQDLERC8IcHMAA,HMDh7BkPEWDB9oMYGKEwisIbDKEgusYQDJFgCckQDKGQCtEQDbER1FodDkGwM+sTDjAA,Nahida\\Sangonomiya Kokomi\\Yae Miko,Alhaitham\\Emilie\\Lyney,1,0,1\\3,,,,TRUE,FALSE,NA,27,1,3
PaulStarhaven,Castellis,AdERvggNEhHxwj4NEyGRw4INCZERypgUGoIyOZQOG+Gx4LQODPEx77UPDOFB8rcQDBEB,AfCgvwEMAlAAxT0MA5DQyYANCJAQ2oIOCVBw5ZcOE2Ax5jMPCzBQ87UPC2HQC70QC7AA,Dvalin\\Ganyu\\Shenhe,Fischl\\Ganyu\\Raiden Shogun,0,1,1\\4,,,,TRUE,FALSE,NA,28,1,4
Suni,Magnamak,HMDh7BkPEWDB9oMYGKEwisIbDKEgusYQDJFgCckQDKGQCtEQDbER1FodDkGwM+sTDjAA,FmCw2RUNEZCA21EPBUAQ9JcPCVBx9jEQEyEROzMTFbFxDFcQGcExDZMREwFQEMYdDEAA,Alhaitham\\Emilie\\Lyney,Wriothesley\\Yelan\\Yoimiya,0,1,1\\4,,,,TRUE,FALSE,NA,29,1,4
Gren,sagaosity,HSBQ3QsOAlAB5dcOHWBw5pcPCUBw9LYPC1Bg9r0PC2DR+WUPFpFQC8oQDLGgDtIQDeAA,F0EhOJcPFEAh9JoPGWGhS5EUGcEQTJcWCoFBaK0YGqHRirkZG2GR2zcdE7FxxZQcGVAA,Mona\\Raiden Shogun\\Sethos,Consecrated Flying Serpent\\Freminet\\Millennial Pearl Seahorse,0,1,1\\4,,,,TRUE,FALSE,NA,30,1,4
LS-Plus,9o_o6,FRDA0TEPEUCR9GoPCVBx9jAPE2EBCDMQFIGBO0gTDLFACsQQDLFgDcYRDBGQ1MkdDUAA,EZCR6c0OGKDB6o8PHEDw9IYPCVBw9pcPCmFBBzMQE3ExO1cTFbFwxLQcC0Fg1NsdDkAA,Kuki Shinobu\\Lyney\\Nahida,Kachina\\Lyney\\Navia,1,0,1\\4,,,,TRUE,FALSE,NA,31,1,4
Danail,Rafu,ERFh2l4dA6CRxGEMB0BRySoMEpGhODATFIGBWlcPFUBx9IIPGGEgO7YYC6FgisEdDEAA,EZCR6c0OGKDB6o8PGEDx9M8PHGHwB5cQCXFxOzMTE7ExxFccFUFw1LYdC0Fg3NsdDsAA,Abyss Herald: Wicked Torrents\\Azhdaha\\Electro Hypostasis,Kachina\\Lyney\\Navia,0,1,1\\4,,,,TRUE,FALSE,NA,32,1,4
Birdy,Linux,AJDR6qQOAqDA72gOGvBw9J0PCUHQisEbDKERujYUE9FgTcYcDMFgzMkdDUHg1OkdDsAA,ERCR8s4PHCBx89APHUAB9JMPGWAx9qsbGqGwutQcDUFAxNsTDuGwPuscDsHA1PEdD0AA,Chiori\\Sangonomiya Kokomi\\Zhongli,Emilie\\Kinich\\Lyney,1,0,1\\4,,,,TRUE,FALSE,NA,33,1,4
Tentia,Lieil,AZDRyV8PE0Dw9FkPCGDg9pwYCaHAip0WCSHRYoIOGEAg5L0WE5FhaTYdDEFA1MQbDLAA,EUDxyV4MEZFROGETCYFxWjAPE0AB9FcQFYFxO4IUGMEgirYYC6Fh1NodHUGg3MQdDMAA,Cyno\\Emperor of Fire and Iron\\Thoma,Abyss Herald: Wicked Torrents\\Dvalin\\La Signora,1,0,1\\4,,,,TRUE,FALSE,NA,34,1,4
Kawi,TaoTao,AJCg1gQNAWCw2ZcNE5EBODATE4AR9JMPGUEwCL8QDIFAO8QTDLGgTMoUDcEQ1NEdFEAA,FUDhxEAMAJBhyWENCBBg0YYNCaBx9DAPE0AB9jMPFWFxCFcQC4HwO78THbGhitoYDKAA,Chongyun\\Razor\\Xingqiu,Abyss Herald: Wicked Torrents\\Eula\\Sayu,1,0,1\\4,,,,TRUE,FALSE,NA,35,1,4
Hell0,Delton,ACHQODETAoEQOUkNBNCQ710OBfDQ8ZcPCSBw8rYPC8Bg/L0bC6HQusEQDLERC8IcHMAA,AxBh0aUUEZBh1ioTEoGgOJcTE6AB9DAQE4ExCFcTFbFwO78UDMFATMQYDKGQiskQDbAA,Nahida\\Sangonomiya Kokomi\\Yae Miko,Abyss Lector: Violet Lightning\\Azhdaha\\Mirror Maiden,0,1,1\\4,,,,TRUE,FALSE,NA,36,1,4
PaulStarhaven,BYE,AdERvggNEhHxwj4NEyGRw4INCZERypgUGoIyOZQOG+Gx4LQODPEx77UPDOFB8rcQDBEB,,Dvalin\\Ganyu\\Shenhe,,1,,1\\5,,TRUE,,,FALSE,NA,37,1,5
Gren,Castellis,HSBQ3QsOAlAB5dcOHWBw5pcPCUBw9LYPC1Bg9r0PC2DR+WUPFpFQC8oQDLGgDtIQDeAA,AfCgvwEMAlAAxT0MA5DQyYANCJAQ2oIOCVBw5ZcOE2Ax5jMPCzBQ87UPC2HQC70QC7AA,Mona\\Raiden Shogun\\Sethos,Fischl\\Ganyu\\Raiden Shogun,1,0,1\\5,,,,TRUE,FALSE,NA,38,1,5
Danail,Tentia,ERFh2l4dA6CRxGEMB0BRySoMEpGhODATFIGBWlcPFUBx9IIPGGEgO7YYC6FgisEdDEAA,AZDRyV8PE0Dw9FkPCGDg9pwYCaHAip0WCSHRYoIOGEAg5L0WE5FhaTYdDEFA1MQbDLAA,Abyss Herald: Wicked Torrents\\Azhdaha\\Electro Hypostasis,Cyno\\Emperor of Fire and Iron\\Thoma,1,0,1\\5,,,,TRUE,FALSE,NA,39,1,5
Magnamak,9o_o6,FmCw2RUNEZCA21EPBUAQ9JcPCVBx9jEQEyEROzMTFbFxDFcQGcExDZMREwFQEMYdDEAA,EZCR6c0OGKDB6o8PHEDw9IYPCVBw9pcPCmFBBzMQE3ExO1cTFbFwxLQcC0Fg1NsdDkAA,Wriothesley\\Yelan\\Yoimiya,Kachina\\Lyney\\Navia,0,1,1\\5,,,,TRUE,FALSE,NA,40,1,5
Suni,TaoTao,HMDh7BkPEWDB9oMYGKEwisIbDKEgusYQDJFgCckQDKGQCtEQDbER1FodDkGwM+sTDjAA,FUDhxEAMAJBhyWENCBBg0YYNCaBx9DAPE0AB9jMPFWFxCFcQC4HwO78THbGhitoYDKAA,Alhaitham\\Emilie\\Lyney,Abyss Herald: Wicked Torrents\\Eula\\Sayu,1,0,1\\5,,,,TRUE,FALSE,NA,41,1,5
Birdy,LS-Plus,AJDR6qQOAqDA72gOGvBw9J0PCUHQisEbDKERujYUE9FgTcYcDMFgzMkdDUHg1OkdDsAA,FRDA0TEPEUCR9GoPCVBx9jAPE2EBCDMQFIGBO0gTDLFACsQQDLFgDcYRDBGQ1MkdDUAA,Chiori\\Sangonomiya Kokomi\\Zhongli,Kuki Shinobu\\Lyney\\Nahida,1,0,1\\5,,,,TRUE,FALSE,NA,42,1,5
Kawi,Hell0,AJCg1gQNAWCw2ZcNE5EBODATE4AR9JMPGUEwCL8QDIFAO8QTDLGgTMoUDcEQ1NEdFEAA,ACHQODETAoEQOUkNBNCQ710OBfDQ8ZcPCSBw8rYPC8Bg/L0bC6HQusEQDLERC8IcHMAA,Chongyun\\Razor\\Xingqiu,Nahida\\Sangonomiya Kokomi\\Yae Miko,0,1,1\\5,,,,TRUE,FALSE,NA,43,1,5
sagaosity,Linux,F0EhOJcPFEAh9JoPGWGhS5EUGcEQTJcWCoFBaK0YGqHRirkZG2GR2zcdE7FxxZQcGVAA,ERCR8s4PHCBx89APHUAB9JMPGWAx9qsbGqGwutQcDUFAxNsTDuGwPuscDsHA1PEdD0AA,Consecrated Flying Serpent\\Freminet\\Millennial Pearl Seahorse,Emilie\\Kinich\\Lyney,0,1,1\\5,,,,TRUE,FALSE,NA,44,1,5
Rafu,Delton,EZCR6c0OGKDB6o8PGEDx9M8PHGHwB5cQCXFxOzMTE7ExxFccFUFw1LYdC0Fg3NsdDsAA,AxBh0aUUEZBh1ioTEoGgOJcTE6AB9DAQE4ExCFcTFbFwO78UDMFATMQYDKGQiskQDbAA,Kachina\\Lyney\\Navia,Abyss Lector: Violet Lightning\\Azhdaha\\Mirror Maiden,0,1,1\\5,,,,TRUE,FALSE,NA,45,1,5
Tentia,LS-Plus,HLDg7DgOHMBx8dAPHRAA8pcPEyAx9DMPGUExBpMQHGERusEbDaFAzNQcDcGw1OsdDkAA,FZDByRYMEaCR2SINEpAh2yoPEkCg9IMPCGEwBZcQE2ExOzMTFbFxipMdGUEw1L8dDMAA,Abyss Lector: Fathomless Flames\\Emilie\\Kinich,Azhdaha\\Kuki Shinobu\\Lyney,1,0,2\\1,,,,TRUE,FALSE,NA,46,2,1
Birdy,Chito,AJDR6qQOAqDA72gOGvBw9J0PCUHQisEbDKERujYUE9FgTcYcDMFgzMkdDUHg1OkdDsAA,AcCR8c4PAxAR8tAPHSAA85cPCUBw9KQPFVBx9lcTE7FRujUbFaGgzOscDsGw1OwdDkAA,Chiori\\Sangonomiya Kokomi\\Zhongli,Dehya\\Emilie\\Nahida,1,0,2\\1,,,,TRUE,FALSE,NA,47,2,1
Lieil,Mira,EWCR2RgNAJFQOJcTCoFBWjIPE0Ah9DMQE1EwBcQQDIFACMoTDLGgO9EUDcERTGYbFqAA,AGCg1gQNAZCw2ZcTE4EBODAVE6AR9JMPGUEwCMQQDIFAO8oTDLGgTNEUDcEREEkRDQAA,Kamisato Ayaka\\Lyney\\Yelan,Chongyun\\Razor\\Xingqiu,0,1,2\\1,,,,TRUE,FALSE,NA,48,2,1
Rafu,Humikaru,EZCR6c0OGKDB6o8PGEDx9M8PHGHwB5cQCXFxOzMTE7ExxFccFUFw1LYdC0Fg3NsdDsAA,FhDA8SEPAyAR8nUPFTBx9FcPHEAQ9cEPDFAQ9sgPDGCA/M8PDMHwutIbDaEgCt0QD6AA,Kachina\\Lyney\\Navia,Furina\\Nahida\\Yae Miko,1,0,2\\1,,,,TRUE,FALSE,NA,49,2,1
